id,created_at,full_text,media,screen_name,name,profile_image_url,user_id,in_reply_to,retweeted_status,quoted_status,media_tags,favorite_count,retweet_count,bookmark_count,quote_count,reply_count,views_count,favorited,retweeted,bookmarked,url
"1993132920417271982","2025-11-25 08:41:33 +07:00","RT @poperespecter1: American. Thanks for checking though. https://t.co/LBySGADZIH","[{""type"":""photo"",""url"":""https://t.co/LBySGADZIH"",""thumbnail"":""https://pbs.twimg.com/media/G6iP7z5WEAAqZrB?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/G6iP7z5WEAAqZrB?format=jpg&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1993001101189431771","null","[]",0,3,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1993132920417271982"
"1993134301370868098","2025-11-25 08:47:02 +07:00","Lie Site News is ramping up the lies. \n\nPope Leo did nothing of the sort. https://t.co/oE4WXiGFQg","[{""type"":""photo"",""url"":""https://t.co/oE4WXiGFQg"",""thumbnail"":""https://pbs.twimg.com/media/G6kJBbBWwAACUC6?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/G6kJBbBWwAACUC6?format=jpg&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","null","null","[]",311,13,8,1,14,7018,false,false,false,"https://twitter.com/poperespecter1/status/1993134301370868098"
"1993137171931304308","2025-11-25 08:58:27 +07:00","Ben Shapiro attacked Nick Fuentes and Andrew Tate at the Jewish Leadership Conference, calling Fuentes a basement-dwelling loser ranting to an audience of fellow basement dwellers.\n\nHe demands people to get a real life, get a real job, and find a girlfriend instead of wasting time following online extremists.\n\nShapiro warned that listening to Nick Fuentes or Andrew Tate will only make your life worse, not better.","[{""type"":""video"",""url"":""https://t.co/zrf0Kx0E7r"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1993137142160089088/pu/img/lVjNyAqDwlEmubiS.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1993137142160089088/pu/vid/avc1/372x360/U4tVYX04akLzIhbQ.mp4?tag=19""}]","ShadowofEzra","Shadow of Ezra","https://pbs.twimg.com/profile_images/1608460256752926720/ouO0x9-k_normal.jpg","1608459779239706627","null","null","null","[]",769,158,229,68,663,143174,false,false,false,"https://twitter.com/ShadowofEzra/status/1993137171931304308"
"1993142924637618407","2025-11-25 09:21:18 +07:00","RT @30bgmillitary: Whatever it is that you’re doing to make money \nPlease stay locked in and never let loose \nI mean please","[]","Blosept1","Blossom 🌸","https://pbs.twimg.com/profile_images/1990340318479142912/EOxWABGk_normal.jpg","1990340019220054016","null","1993142635025121463","null","[]",0,61,0,0,0,"null",false,false,false,"https://twitter.com/Blosept1/status/1993142924637618407"
"1993144462370128054","2025-11-25 09:27:25 +07:00","RT @kofotalks: The lore is going to billion @Blosept1 https://t.co/XMwzbJUZFO","[{""type"":""photo"",""url"":""https://t.co/XMwzbJUZFO"",""thumbnail"":""https://pbs.twimg.com/media/G6kRFyDWMAA_tB3?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/G6kRFyDWMAA_tB3?format=jpg&name=orig""}]","Blosept1","Blossom 🌸","https://pbs.twimg.com/profile_images/1990340318479142912/EOxWABGk_normal.jpg","1990340019220054016","null","1993143108603720087","null","[]",0,8,0,0,0,"null",false,false,false,"https://twitter.com/Blosept1/status/1993144462370128054"
"1993144841979806196","2025-11-25 09:28:55 +07:00","RT @poperespecter1: Lie Site News is ramping up the lies. \n\nPope Leo did nothing of the sort. https://t.co/oE4WXiGFQg","[{""type"":""photo"",""url"":""https://t.co/oE4WXiGFQg"",""thumbnail"":""https://pbs.twimg.com/media/G6kJBbBWwAACUC6?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/G6kJBbBWwAACUC6?format=jpg&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1993134301370868098","null","[]",0,13,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1993144841979806196"
"1993146934886846713","2025-11-25 09:37:14 +07:00","RT @ChelseaFCW: Winning. 🏆","[]","Blosept1","Blossom 🌸","https://pbs.twimg.com/profile_images/1990340318479142912/EOxWABGk_normal.jpg","1990340019220054016","null","1992933328484454879","null","[]",0,1387,0,0,0,"null",false,false,false,"https://twitter.com/Blosept1/status/1993146934886846713"
"1993147137262022892","2025-11-25 09:38:03 +07:00","RT @FulhamFC: Our Mexican sensation. 🇲🇽🔥","[]","Blosept1","Blossom 🌸","https://pbs.twimg.com/profile_images/1990340318479142912/EOxWABGk_normal.jpg","1990340019220054016","null","1992973985139884092","null","[]",0,366,0,0,0,"null",false,false,false,"https://twitter.com/Blosept1/status/1993147137262022892"
"1993149979775426886","2025-11-25 09:49:20 +07:00","RT @investorleo_: That’s how I live my life","[]","Blosept1","Blossom 🌸","https://pbs.twimg.com/profile_images/1990340318479142912/EOxWABGk_normal.jpg","1990340019220054016","null","1992186012110369232","null","[]",0,6,0,0,0,"null",false,false,false,"https://twitter.com/Blosept1/status/1993149979775426886"
"1993157878988128324","2025-11-25 10:20:44 +07:00","RT @MavinRecords: The newest artist in the Mavin Dynasty. 😌🏹","[]","Blosept1","Blossom 🌸","https://pbs.twimg.com/profile_images/1990340318479142912/EOxWABGk_normal.jpg","1990340019220054016","null","1992973271982014619","null","[]",0,153,0,0,0,"null",false,false,false,"https://twitter.com/Blosept1/status/1993157878988128324"
"1993160006091653232","2025-11-25 10:29:11 +07:00","RT @faveszn: I’m a Pisces woman","[]","Blosept1","Blossom 🌸","https://pbs.twimg.com/profile_images/1990340318479142912/EOxWABGk_normal.jpg","1990340019220054016","null","1992942755786747948","null","[]",0,54,0,0,0,"null",false,false,false,"https://twitter.com/Blosept1/status/1993160006091653232"
"1993160161318367322","2025-11-25 10:29:48 +07:00","RT @egugunoflagos: greatest gift from God.","[]","Blosept1","Blossom 🌸","https://pbs.twimg.com/profile_images/1990340318479142912/EOxWABGk_normal.jpg","1990340019220054016","null","1993124239256568199","null","[]",0,26,0,0,0,"null",false,false,false,"https://twitter.com/Blosept1/status/1993160161318367322"
"1993166086162817191","2025-11-25 10:53:20 +07:00","you can rent my header \n\n‘big thank you to Rentmyheader for sponsoring my new header! guys check it out’\n\nPr*\n\nhttps://t.co/jQ8QLBfIU6 https://t.co/Z2jpb6tc8x","[{""type"":""photo"",""url"":""https://t.co/Z2jpb6tc8x"",""thumbnail"":""https://pbs.twimg.com/media/G6kl_RFXcAA-wEN?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/G6kl_RFXcAA-wEN?format=jpg&name=orig""}]","Blosept1","Blossom 🌸","https://pbs.twimg.com/profile_images/1990340318479142912/EOxWABGk_normal.jpg","1990340019220054016","1992133074155721147","null","null","[]",518,28,35,10,85,254118,false,false,false,"https://twitter.com/Blosept1/status/1993166086162817191"
"1993166625114407259","2025-11-25 10:55:29 +07:00","""The pain of Purgatory must exceed all pain of this life."" - St. Thomas Aquinas\n\nDon't do the minimum to get to heaven. And pray for the souls in purgatory. https://t.co/WKop6Xc83J","[{""type"":""photo"",""url"":""https://t.co/WKop6Xc83J"",""thumbnail"":""https://pbs.twimg.com/media/G6kmev4XMAAAk-k?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/G6kmev4XMAAAk-k?format=png&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","null","null","[]",258,17,14,0,6,3582,false,false,false,"https://twitter.com/poperespecter1/status/1993166625114407259"
"1993174013888414174","2025-11-25 11:24:50 +07:00","RT @poperespecter1: ""The pain of Purgatory must exceed all pain of this life."" - St. Thomas Aquinas\n\nDon't do the minimum to get to heaven.…","[{""type"":""photo"",""url"":""https://t.co/WKop6Xc83J"",""thumbnail"":""https://pbs.twimg.com/media/G6kmev4XMAAAk-k?format=png&name=thumb"",""original"":""https://pbs.twimg.com/media/G6kmev4XMAAAk-k?format=png&name=orig""}]","poperespecter1","Pope Respecter","https://pbs.twimg.com/profile_images/1920584929110261761/8-WGDr5-_normal.jpg","1303122298300502016","null","1993166625114407259","null","[]",0,17,0,0,0,"null",false,false,false,"https://twitter.com/poperespecter1/status/1993174013888414174"
"1993175181091536997","2025-11-25 11:29:29 +07:00","Kash Patel says the U.S. government still doesn’t have the full picture on the Jeffrey Epstein case because most of the evidence is controlled by the Epstein estate, which is refusing to turn it over.\n\nPatel says they are coordinating with their DOJ partners to release only what qualifies as “lawfully legal documents.”\n\nHe adds that they will work to keep redactions to a minimum while protecting victims.","[{""type"":""video"",""url"":""https://t.co/w4aozCpGW9"",""thumbnail"":""https://pbs.twimg.com/ext_tw_video_thumb/1993175104558190592/pu/img/719MBgKKHLt3KJ3u.jpg?name=thumb"",""original"":""https://video.twimg.com/ext_tw_video/1993175104558190592/pu/vid/avc1/1080x608/zkZQT7-UqPdN0HYB.mp4?tag=19""}]","ShadowofEzra","Shadow of Ezra","https://pbs.twimg.com/profile_images/1608460256752926720/ouO0x9-k_normal.jpg","1608459779239706627","null","null","null","[]",662,190,152,57,383,109732,false,false,false,"https://twitter.com/ShadowofEzra/status/1993175181091536997"
"1993195154363302395","2025-11-25 12:48:51 +07:00","RT @Mrbankstips: It’s my reminder to look for little happy coincidences in life.","[]","Blosept1","Blossom 🌸","https://pbs.twimg.com/profile_images/1990340318479142912/EOxWABGk_normal.jpg","1990340019220054016","null","1993174227101638801","null","[]",0,184,0,0,0,1,false,false,false,"https://twitter.com/Blosept1/status/1993195154363302395"
"1993212762412155060","2025-11-25 13:58:49 +07:00","this is my official memecoin, all others are fake\n\nX8T8fW9nZa6hG9ou5kBABJg7zitQy88Yj2iVqjPpump\n\nTND, 1488, Fapital Club","[]","Blosept1","Blossom 🌸","https://pbs.twimg.com/profile_images/1990340318479142912/EOxWABGk_normal.jpg","1990340019220054016","null","null","null","[]",2496,183,105,376,1159,324974,false,false,false,"https://twitter.com/Blosept1/status/1993212762412155060"
"1993214515413156154","2025-11-25 14:05:47 +07:00","RT @22_isbig: Why 22? Idk, it just stuck. Now it’s a whole nickname and I’m too deep in to change it.","[]","Blosept1","Blossom 🌸","https://pbs.twimg.com/profile_images/1990340318479142912/EOxWABGk_normal.jpg","1990340019220054016","null","1993205245296656613","null","[]",0,26,0,0,0,"null",false,false,false,"https://twitter.com/Blosept1/status/1993214515413156154"
"1993215624387215510","2025-11-25 14:10:11 +07:00","I hate my mind so much  😭","[]","Blosept1","Blossom 🌸","https://pbs.twimg.com/profile_images/1990340318479142912/EOxWABGk_normal.jpg","1990340019220054016","null","null","1993054494603755905","[]",1870,119,45,38,407,201017,false,false,false,"https://twitter.com/Blosept1/status/1993215624387215510"
"1993228317147697195","2025-11-25 15:00:37 +07:00","RT @it_Rutie: He didn’t just act, he carried a whole generation on his back while battling pain in silence. A real king. 🖤👑","[]","Blosept1","Blossom 🌸","https://pbs.twimg.com/profile_images/1990340318479142912/EOxWABGk_normal.jpg","1990340019220054016","null","1993214858020765894","null","[]",0,79,0,0,0,"null",false,false,false,"https://twitter.com/Blosept1/status/1993228317147697195"
"1993228753816912011","2025-11-25 15:02:21 +07:00","RT @ErotiquePalace: WANNA MAKE FREE $100-300 DAILY? \n\nJoin our free Fx channel now for exclusive signals👇\n\nhttps://t.co/NhC8GU2XyZ https://…","[{""type"":""photo"",""url"":""https://t.co/BPTTqIScMf"",""thumbnail"":""https://pbs.twimg.com/media/G6lemg3XYAAy4RQ?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/G6lemg3XYAAy4RQ?format=jpg&name=orig""}]","Blosept1","Blossom 🌸","https://pbs.twimg.com/profile_images/1990340318479142912/EOxWABGk_normal.jpg","1990340019220054016","null","1993228332687818844","null","[]",0,9,0,0,0,1,false,false,false,"https://twitter.com/Blosept1/status/1993228753816912011"
"1993240488816910577","2025-11-25 15:48:59 +07:00","With @getdistinction ai tool, you can complete digital courses quicker instead of taking months. Also you can create and publish a full course in just 2mins from just your rough notes. Check it out: https://t.co/LXBhvoRBAi | \n\nhttps://t.co/AgPWPQCMGR","[]","Blosept1","Blossom 🌸","https://pbs.twimg.com/profile_images/1990340318479142912/EOxWABGk_normal.jpg","1990340019220054016","1992133074155721147","null","1989392682435674340","[]",101,7,5,2,23,73857,false,false,false,"https://twitter.com/Blosept1/status/1993240488816910577"
"1993240559931257177","2025-11-25 15:49:16 +07:00","Send, Receive, Hold funds in GBP, EUR, USD and 30+ currencies globally, for a flat $1 rate. Only on @GoPremiumAfrica with its PayPal integration.\n\nhttps://t.co/ny3N3Xn2aD","[]","Blosept1","Blossom 🌸","https://pbs.twimg.com/profile_images/1990340318479142912/EOxWABGk_normal.jpg","1990340019220054016","1992133074155721147","null","1962950968611406052","[]",195,15,10,4,43,105046,false,false,false,"https://twitter.com/Blosept1/status/1993240559931257177"
"1993245020498067822","2025-11-25 16:07:00 +07:00","RT @DHQNigeria: For Our Brothers Who Didn't Make It Back.","[]","Blosept1","Blossom 🌸","https://pbs.twimg.com/profile_images/1990340318479142912/EOxWABGk_normal.jpg","1990340019220054016","null","1993231081429254200","null","[]",0,373,0,0,0,"null",false,false,false,"https://twitter.com/Blosept1/status/1993245020498067822"
"1993249199203443120","2025-11-25 16:23:36 +07:00","MINE WILL COME AND IT WILL COME WITH EASE. 🤍","[]","Blosept1","Blossom 🌸","https://pbs.twimg.com/profile_images/1990340318479142912/EOxWABGk_normal.jpg","1990340019220054016","null","null","null","[]",1218,188,15,76,485,44685,false,false,false,"https://twitter.com/Blosept1/status/1993249199203443120"
"1993251874326429892","2025-11-25 16:34:14 +07:00","RT @iamEdoama: @Blosept1 If I ever give birth to a baby girl  will name it Blossom🌸 \nAsk me why?🥲","[]","Blosept1","Blossom 🌸","https://pbs.twimg.com/profile_images/1990340318479142912/EOxWABGk_normal.jpg","1990340019220054016","null","1993251431047217210","null","[]",0,4,0,0,0,"null",false,false,false,"https://twitter.com/Blosept1/status/1993251874326429892"
"1993381685015249314","2025-11-26 01:10:03 +07:00","RT @tsoding: How to automate Programming:\n\n1. Over the decades slowly shift the definition of the word ""Programming"". Preferably towards so…","[]","Jonathan_Blow","Jonathan Blow","https://pbs.twimg.com/profile_images/1401668183367454721/TV-_W9uO_normal.jpg","107336879","null","1993369119388033117","null","[]",0,64,0,0,0,"null",false,false,false,"https://twitter.com/Jonathan_Blow/status/1993381685015249314"
"1993744675023540485","2025-11-27 01:12:27 +07:00","RT @HackingLZ: For those going home to visit family this weekend:\n\n• Samsung calls it Auto Motion Plus\n• LG calls it TruMotion\n• Sony calls…","[]","Jonathan_Blow","Jonathan Blow","https://pbs.twimg.com/profile_images/1401668183367454721/TV-_W9uO_normal.jpg","107336879","null","1993634368816927016","null","[]",0,3432,0,0,0,"null",false,false,false,"https://twitter.com/Jonathan_Blow/status/1993744675023540485"
